candidate,raw_count,message_reach
its favor,2,2
readers,2,2
bill h,2,2
different experience,2,2
few others posters,3,2
how about rather than rating perceptions,2,2
(1995  nissan  se,2,2
(2005 911s,2,2
financial collapse,2,2
ats,2,2
opponent,2,2
manual transmission repair,2,2
lincoln  ford,2,2
both the bmw  bmw,2,2
also a be pretty big flaw,2,2
sane person,2,2
manual repair,2,2
manual owner,2,2
$2000 manual transmission repair,2,2
average repair cost,2,2
kia hyundai toyota,2,2
extended warranties,2,2
also.i,2,2
nirvana,2,2
warrantee,2,2
years.i,2,2
routine stuff,2,2
warrantee expiration,2,2
major problem,2,2
coverage,2,2
radar detector,2,2
red light,2,2
cost issue,2,2
recalls,3,2
recommended intervals,2,2
all the  bmw,2,2
about the same size,3,2
depreciation expense,2,2
life cycles,2,2
us fare,2,2
accumulated depreciation,2,2
current  nissan,2,2
181k miles,2,2
back roads,2,2
higher levels,2,2
lesser quality,2,2
181k,2,2
one midsize example,2,2
six years,2,2
beating,2,2
not the  bmw,2,2
two visits,2,2
good non-pork edition,2,2
shoe horn,2,2
plugs,2,2
famous v6 engine,2,2
miniscule oil consumption,2,2
kind words,2,2
shopping l toyota,2,2
na,2,2
average  bmw  buyer,2,2
state lottery,2,2
porsche dealer,2,2
m7,3,2
awd bmw,3,2
impact zone,2,2
1995  nissan  se,2,2
puppies,2,2
pretty darned good,2,2
smart move,2,2
bmw and ugly rear end,2,2
those times,2,2
quick snip,2,2
honey,2,2
no kids,2,2
cheap efficient dependable car(s,2,2
old timers,2,2
non-s boxster,2,2
back road,2,2
the-line,2,2
rft,2,2
entertainment,2,2
slalom course,2,2
air transport manufacturers,2,2
"fun, small, nimble rwd coupe",2,2
gotcha,2,2
average car buyer,2,2
bigger vehicle,2,2
31-32k,2,2
rwd performance coupe,2,2
niche,2,2
low weight,2,2
hp department,2,2
drive-in,2,2
l toyota uor,2,2
"112  ""  kia hyundai  wheelbase",2,2
#3800 lbs,2,2
2009 model year,2,2
designers,2,2
holy cow,2,2
most places,2,2
exactly the discussion,2,2
new  honda  coupe,2,2
inability,2,2
free rental,2,2
fewest defects,2,2
dependability,2,2
best brakes,2,2
choice.regards,2,2
crash zones,2,2
impacts,2,2
that car's value,2,2
many bimmer fans,2,2
base 135i,2,2
all non-m car  bmw,2,2
good 5k,2,2
driver training courses,2,2
crashes,2,2
26k-27k,2,2
few k,2,2
35.5k,2,2
no coupe,2,2
500the,2,2
rollovers,2,2
e46 330i coupe,2,2
same powertrain,2,2
no options retails,4,2
3s grand touring,2,2
typically equipped coupe prices,2,2
just guesses,2,2
toyota ting bmw's desire,2,2
any sport,2,2
too bad bmw,2,2
small performance sedan/hatch,2,2
much money,2,2
jaws,2,2
s63,2,2
manufacturer's own lineup,2,2
not a  bmw  coupe,2,2
actual sale prices,2,2
many owners,2,2
cts-v,2,2
not  bmw,2,2
1-series thread,2,2
many guys,2,2
much larger car,2,2
very low miles,2,2
average mileage,2,2
clear defining line,2,2
new vehicles,2,2
pendulum,2,2
lease option,2,2
major issues,2,2
top shelf,2,2
dilemma,2,2
louis,2,2
"lexus,   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz",2,2
oven,2,2
hot air,2,2
faster better performing car,2,2
pontiac 5 and acura tl,2,2
btwn,2,2
low speeds,2,2
average interior layout,2,2
this:- lexus,2,2
mind quality- bmw,2,2
"how   ""  kia hyundai lousy",2,2
fit-n'-finish,2,2
each person,2,2
which style,2,2
audi's interiors,2,2
two generations,2,2
his/her criteria,2,2
standard answer,2,2
bmw  bmw  rwd,2,2
exact same weight,2,2
almost 3700 pounds,2,2
bigger factor,2,2
prior car,2,2
no noticeable heat,2,2
pride,2,2
curent lexus discussion,2,2
lexus experience,2,2
"kia hyundai secret  ""  kia hyundai  messages",2,2
good statments,2,2
new  infiniti,2,2
more interior room,2,2
"""  kia hyundai entry-level luxury performance  sedan",2,2
2 extra doors,3,2
functionality,2,2
car key,2,2
way more  toyota,2,2
average adult,2,2
cab,2,2
warr,3,2
el42s,2,2
s4 replacement,2,2
advertisers,2,2
second and third choices,2,2
least amount,2,2
hardcore fan,3,2
certain brand,2,2
religion,2,2
privilage,2,2
nicer badge,2,2
new cl550,2,2
lexus gs platform,2,2
glorified toyota,2,2
similar equipment,3,2
premium price,2,2
entire 3 years,2,2
american market,2,2
dontbuylexus,2,2
5 year maintenance cost,2,2
neighbors,2,2
amg package,2,2
waiting room,2,2
fr chevrolet,2,2
even porsche,2,2
many bmw people,2,2
136  problem,2,2
no damage,2,2
both car company,2,2
disdain,2,2
328 5 year maintenance cost,2,2
"$3,0981$0 2$0 3$0 4$1,009 5$2,089 total$3,098",2,2
bigger chance,2,2
bad and good experiences,2,2
extremes,2,2
gadgetology,2,2
front leg room,2,2
loans,2,2
"kia hyundai l  ""  kia hyundai  logo buyers",2,2
standard fare,2,2
more bmw owners,2,2
several models,2,2
extra $5k,2,2
short life,2,2
these ridiculous figures,2,2
lexus reliability,2,2
compnay,2,2
uprights,2,2
every car maker,2,2
bad examples,2,2
blind devotion,2,2
bmw field goal,2,2
myriad,2,2
42k miles,2,2
pbr/axxis pads,3,2
of hundred miles,2,2
new pads,2,2
probably an outgrowth,2,2
purely personal and anecdotal basis,2,2
good reputation,2,2
kia hyundai  mode,2,2
lawsuits,2,2
representative,2,2
anecdote,2,2
stories,2,2
51k+,2,2
nor would any auto maker,2,2
how controlling,2,2
anecdotes,2,2
code,2,2
enron,2,2
only truth,2,2
cooling system,2,2
visit,2,2
appiontment,2,2
bwm corp,2,2
shipo  toyota d,2,2
bimmerfest,2,2
these coments,2,2
occasional system  problem,2,2
only a 0.2 second difference,2,2
opinon,2,2
only porsche,2,2
law partners,2,2
doctors,2,2
corporate execs,2,2
kia hyundai rofli,2,2
statictics,2,2
personal level,2,2
updating,2,2
bad guy,2,2
bmw corp and/or dealer,2,2
same corp,2,2
"new, unpatchable tire",2,2
more bmw ads,2,2
"""  kia hyundai is250/350 prices",2,2
only lexus ads,2,2
buying forum,2,2
two car family,2,2
two compact fwd  car,2,2
little redundant,2,2
"better   ""  kia hyundai driving pleasure portfolio  ""  kia hyundai",2,2
z3,4,2
only positive thing,2,2
"drive, friend",2,2
another  volkswagen,2,2
only experience,2,2
volkswagen ag,2,2
extra 95hp,2,2
1 year,2,2
2mm,2,2
then a dealer cost,2,2
1.5 years,2,2
personal priorities,2,2
2.5 years,2,2
1999 328cic,2,2
328cic,2,2
speedometer,2,2
loop,2,2
left side,2,2
tolerance,2,2
such b.s,2,2
kia hyundai driving pleasure,2,2
other good choices,2,2
jfk,2,2
kia hyundai oe standards,2,2
driver fun,2,2
"well, a suburb",2,2
former boss,2,2
pa dodge ount,2,2
wimpy exhaust,2,2
95hp,2,2
exhaust pipe,2,2
hole,2,2
gm engineer,2,2
same vehicle,2,2
current styling,2,2
separate set,2,2
duck,2,2
those parts,2,2
helmets,2,2
cell phones,2,2
small percentage,2,2
separate discussion,2,2
damn things,2,2
hardtop,3,2
performance luxury sedan,2,2
large amounts,2,2
320i,3,2
unreliability,2,2
security,2,2
about 30k,2,2
touring model,2,2
ellps thread,2,2
company's apparent lack,2,2
competes,2,2
specifically the evolution,2,2
"lumbering, quiet, massive accountant's car",2,2
no wind noise,2,2
no creaking,2,2
conti tires,2,2
near silent engine,2,2
leather conditioner,2,2
good work,2,2
low miles,2,2
side molding,2,2
not everything,2,2
test numbers,2,2
different parts,2,2
different days,2,2
jigsaw puzzle stories,2,2
lady,2,2
offending door,2,2
even bigger ding,2,2
not the door,2,2
tl and  volvo,2,2
$40k+ car,2,2
thighs,2,2
emergency,2,2
bucket,2,2
real question,2,2
ignition timing,3,2
most modern  car,2,2
"some, little bit",2,2
walmart,3,2
same point,2,2
06  acura,2,2
pick-ups,2,2
vinyl interior,2,2
oscar thing,2,2
me.it,2,2
filters,2,2
snuff,2,2
bad times,2,2
$80k income,2,2
most households,2,2
$44-45k,2,2
manufacturers' rebates,2,2
about a week,2,2
low end torque,2,2
mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz   amg,2,2
any decent rwd car,2,2
chicago weather,2,2
all-season,2,2
entry-level luxury car,2,2
winter ru toyota,2,2
it.best regards,2,2
woods,2,2
winter driving,2,2
fool's economy,2,2
overall impression,2,2
committee,2,2
mattel,2,2
toy designers,2,2
rock-um sock-um robot,2,2
chrome guy,4,2
normal cc,2,2
fascia,2,2
bulky box,2,2
wind tunnel complete control,2,2
entry lux performance sedan,2,2
sunocos,2,2
stations,2,2
ethanol,2,2
serious competitor,2,2
il chevrolet ted,2,2
"4  ""  kia hyundai",2,2
good effort,2,2
kia hyundai  grade,2,2
any other manufcaturer,2,2
"light, nimble, road-going sedan",2,2
every new  bmw,2,2
most important thing,2,2
better model,2,2
large luxury sedan,2,2
similar situation,2,2
many bmw,2,2
older-age customer base,2,2
offerings,2,2
lock,3,2
fugly gm interiors,2,2
yesteryear,2,2
v16,3,2
vertical sheet,2,2
plywood,2,2
kia hyundai slipperyness,2,2
horrific performance,2,2
very strong upper lineup,2,2
those engineering geniuses,2,2
low enough price gm,2,2
age group imbalance situation,2,2
firebird,2,2
only mazda,2,2
"""  kia hyundai classic",2,2
screaming bargain,2,2
evolutionary design,2,2
much better car,2,2
massive grille,2,2
mother's hoover upright,2,2
toyota ues,2,2
hk,3,2
l toyota  price,2,2
bts,2,2
underside,2,2
very angled area,2,2
ie - dash,2,2
bloated mess,2,2
dials,3,2
tasks,2,2
toyota .i,2,2
arrangement,2,2
sixteen year old step-s toyota,2,2
very short skirts,2,2
gremlins,2,2
straights,2,2
no joke,2,2
no lexus,2,2
no gm,2,2
maybe a  chevrolet,2,2
it;s,2,2
normally designed size-range,2,2
good vehicle,2,2
new house,2,2
great service,2,2
headlight,2,2
"""  kia hyundai clean trade-in value  ""  kia hyundai",2,2
very similar resale performance,2,2
same vintage,2,2
original price,2,2
beauty mix,2,2
no full function voice commands,2,2
no real keyless system,2,2
no backup camera,2,2
"3.6   ""  kia hyundai high feature",2,2
no questions,2,2
you&#146;ll,2,2
those customers,2,2
niche audience,2,2
moreso,2,2
not a heck,2,2
(sorry rockylee,2,2
pedal parking brake,2,2
al,2,2
infinity  pontiac,2,2
middle console area,2,2
2008 cts-v prototype,2,2
its times,2,2
circle,2,2
voice command,3,2
manual transmission-equipped car,2,2
san francisco,2,2
reason european  car,2,2
real transmission,2,2
steep hill,2,2
stone-simple ultra-reliable manual transmission,2,2
toyota  hyundai,2,2
jackie stewart,2,2
driven watkins glen,2,2
summit point,2,2
virginia international raceway,2,2
departure,2,2
its first year,2,2
good track credentials,2,2
four passengers,2,2
tough competition,2,2
any other consideration,2,2
gm's brilliant marketing campaign,2,2
cts's instrument panel,2,2
rear passenger area's small windows,2,2
2008 infiniti m45x,2,2
2008 audi  audi,2,2
m45x,2,2
sep,2,2
competiton,2,2
any  audi,2,2
phenomonally poor job,2,2
considerably less  toyota,2,2
"""  kia hyundai smaller  ""  kia hyundai   bmw",2,2
its chosen category,2,2
less  toyota,2,2
smallest car,2,2
steeply raked rear window,2,2
much larger and usable back seat,2,2
smaller luxury  sedan,2,2
kia hyundai highs,2,2
well-sorted chassis,2,2
bold exterior design,2,2
real life resale,2,2
no dice,2,2
"any more   ""  kia hyundai inferior  ""  kia hyundai",2,2
its highs,2,2
lows,2,2
know.you,2,2
enough leg room,2,2
turkey,2,2
what planet peolpe,2,2
towncar,2,2
smallish people,2,2
temporary thing,2,2
u.s. roads,3,2
construction areas,2,2
most urban areas,2,2
big floaty buick,2,2
impossible bumpy,2,2
fine act,2,2
15%,2,2
gm's specialty,2,2
3 kids,2,2
$10-15k,2,2
d toyota inct feeling,2,2
japanese company,2,2
knobs,2,2
other members,2,2
serious mind-boggling bloat,3,2
bit too upright(the problem,2,2
split/fold  seat,2,2
deep enough cushions,2,2
arm space,2,2
3 series(though,2,2
lazy-boy reclining effect,2,2
and the pursuit,2,2
2004 v70,2,2
quiet interior,2,2
solid entry,2,2
sofa,2,2
ex toyota ing model,2,2
its ability,2,2
1991 gmc syclone,2,2
union,3,2
gaps,2,2
them.i,2,2
favorites,2,2
ellpss,2,2
territory,2,2
good stuff,2,2
"weight, bling factor",2,2
61k,2,2
bmw guy,2,2
inch,2,2
seriously competent competitor,2,2
other competiotrs,2,2
kia hyundai americans,2,2
whole 'nother epa category,2,2
1992-93 gmc typhoon,2,2
u.s. market,2,2
gm's sigma platform,2,2
only the infiniti  bmw,2,2
so many other parts,2,2
major features,2,2
v8 engine option,2,2
1976 seville,2,2
1982 cimarron,3,2
1989 allante,3,2
1997 catera,2,2
relevance,2,2
standard engine,2,2
united auto workers,2,2
icon,2,2
5 and 3 propels,2,2
electrifying power,2,2
gm's engine development,2,2
slowness,2,2
nice job,2,2
back seat room,2,2
start button,2,2
gear ratios,2,2
grocery store,2,2
louiswie,2,2
auto news,2,2
interior standard,2,2
fit-'n-finish,2,2
both the front and rear  seat,2,2
total length,2,2
all the above mentioned vehicles,2,2
technical service bulletins,2,2
own expert,2,2
additional vehicle  problem,2,2
board room,2,2
coststhis table,2,2
l toyota s costs,2,2
likely repairs,2,2
part(s,2,2
typical repair,2,2
hot-rod,2,2
better example,2,2
"kia hyundai c dodge ped  ""  kia hyundai",2,2
hangup,2,2
epa space,3,2
3.0 300 hp engines,2,2
caddy's 300 hp v6,2,2
pressure plate,2,2
bmw prices,2,2
best infotainment system,2,2
a/c compressor,2,2
disc,2,2
same poor pot,2,2
50  dodge  machine guns,2,2
accident lookie-loos,2,2
turn signals,2,2
venerable r-2800,2,2
auto editors,2,2
repair bulletins,2,2
particular vehicle,2,2
possible manufacturer-suggested solutions,2,2
many instances,2,2
these trouble spots,2,2
pricing information,2,2
replacement costs,2,2
charges,2,2
softer ride,2,2
total picture,2,2
marketing hype,2,2
vvt,2,2
any given car,2,2
"acura, lexus, infiniti",2,2
"""  kia hyundai brand",2,2
fundamentally better engineered car,2,2
more leather,2,2
but the same plain vanilla engineering,2,2
more effort,2,2
well.by,2,2
new-car dealership,2,2
second opinion,2,2
probably the finest example,2,2
omg,2,2
speaker,2,2
30gb,2,2
weapons grade torque,2,2
highest rating,2,2
140k,2,2
these models,2,2
3 series competitor,2,2
european vehicle,2,2
euro exchange rates,2,2
outgoing cts,2,2
dark,2,2
friday night,2,2
add-ons,2,2
"new modern lansing, michigan plant",2,2
winners,2,2
one nifty little feature,2,2
gimmicky,2,2
engine start,2,2
cvt transmission,2,2
fantastic feature,2,2
exteriors,2,2
braces,2,2
added gadgetry,2,2
"kia hyundai    ""  kia hyundai",2,2
bad brakes,2,2
much better idea,2,2
about 99%,2,2
elevation,2,2
cheap plastic,2,2
premium audio,2,2
serious crack,2,2
old kelly blue book,2,2
105 mph,2,2
leased car,3,2
3m,2,2
past few years,2,2
volumes,2,2
"19  ""  kia hyundai  chrome wheels",2,2
such a small car,2,2
euro-spec bmw  bmw,2,2
vinyl-padded interior surfaces,2,2
mercs,2,2
gas prices,2,2
bmw's favor,2,2
(european delivery,2,2
14.9%,2,2
recent vintage,2,2
4-doors,2,2
too much stock,2,2
three months,2,2
+$1500 cost,2,2
$4000 total,2,2
accurate  bmw,2,2
pontiac 5 cost comparison,2,2
thailand,2,2
paris,2,2
actuality,2,2
entire trip,2,2
same deal,2,2
mag,2,2
8-10 weeks,2,2
6 year old car,2,2
75k,2,2
very nice  car,2,2
2003 car,4,2
vintage,2,2
value equation,2,2
1988  bmw,2,2
wits,2,2
kia hyundai  v8,2,2
piggy weight,2,2
e46 ci,2,2
value call,2,2
new bmw line-up,2,2
44k msrp,2,2
today's top,2,2
38.3%,2,2
'07 tl,2,2
easy access,2,2
collection,2,2
new york,2,2
global assembly plant quality,2,2
it.the,2,2
effortless acceleration,2,2
great option,2,2
c4s,11,2
enough fuss,2,2
individual's call,2,2
i6 biturbo vs.v8,2,2
almost 5000 mi,2,2
two different things,2,2
not an owner,2,2
pricing/power/economy,2,2
whole post,2,2
punch,2,2
un toyota ue style,2,2
perfect choice,2,2
soft ride,2,2
better handler,2,2
stranger,2,2
dan,2,2
upcoming cts,2,2
"""  kia hyundai p  ""  kia hyundai  side",2,2
entry lux-brand,2,2
"""  kia hyundai vicinity",2,2
vicinity,2,2
sources,2,2
bonneville,2,2
'08 tl,2,2
dsg transmission,2,2
colleague,2,2
happy holidays,2,2
streak,2,2
dying brand,2,2
subaru svx,2,2
service bay,2,2
sure.i,2,2
dreams,2,2
lexus ls400,2,2
another subject,2,2
inifiniti,2,2
whole bunch,2,2
g20,3,2
dealer experience,2,2
$49k,2,2
enough power,2,2
lip spoiler,2,2
12 minutes,2,2
253mph,3,2
infiniti q45,2,2
expensive repairs,2,2
excellent performance,2,2
relative dollar value terms,2,2
1991 s560,2,2
'08 s550,2,2
"$86,700 base",2,2
little light,2,2
power difference,2,2
27k miles,2,2
2 year old car,2,2
really nice car,2,2
even the base model,2,2
ratings,2,2
awesome  car,2,2
type-s,2,2
pretty good job,2,2
cv joints,2,2
rwd caddy,2,2
performance edge,2,2
median speed,2,2
pi,2,2
340hp v8,2,2
highway travel,2,2
16mpg,3,2
"kia hyundai ok  ""  kia hyundai",2,2
340hp,2,2
22 mpg,2,2
no respect,2,2
no sport suspension,2,2
base trim,2,2
5mpg difference,2,2
principle,2,2
"its not   ""  kia hyundai",2,2
kia hyundai proof,2,2
only 53%,2,2
250 rwd,2,2
78%,4,2
bankruptcy,2,2
$47k,2,2
x/sports package,2,2
sport-suspension,2,2
kia hyundai  option,2,2
absolute blast,2,2
buttah,2,2
nice things,2,2
store,3,2
faster car,2,2
driving synamics,2,2
late 20s,2,2
definitely  car,2,2
70.4 mph,2,2
about a half dozen very capable sports  car,2,2
sway bars,2,2
dealer visits,2,2
not a entry-level performance sedan,2,2
mostly artificial leather,2,2
fake wood trim,2,2
"these   ""  kia hyundai luxury  ""  kia hyundai   car",2,2
just nothing,2,2
gs owner,2,2
really anything,2,2
chassis-athleticism,2,2
nov,2,2
credit cards,3,2
general tendency,2,2
precision engineering,2,2
x35i,6,2
most japanese  car,2,2
slightly better mileage,2,2
miserable base engine,2,2
4000 worth,2,2
lexus gs350,2,2
home run,2,2
lex,2,2
toyota s rating,2,2
play,2,2
all the room,2,2
good shopper,2,2
lil,2,2
wood interiors,2,2
entry performance,2,2
j.d. power,2,2
luxury performance car,2,2
acura rl,2,2
talk,2,2
2006 e90 330i,2,2
bmw.i,2,2
bmw x3,2,2
rental car fee,2,2
ed one,2,2
every single penny,2,2
humble opinion,2,2
clip,2,2
almost  acura,2,2
choice btwn,2,2
bmw t,2,2
boat grandpa,2,2
240z,4,2
cummins,2,2
daily driving,2,2
fed,2,2
flamethrower,2,2
such comments,2,2
simple reason,2,2
location,2,2
much more bang,2,2
biggest complaint,2,2
disaster,2,2
6 speed auto,2,2
main complaint,2,2
7 speed,2,2
g  car,2,2
responsiveness,2,2
2.9% financing,2,2
decent fuel economy,2,2
19mpg,2,2
1993 geo prizm,2,2
previous poster,2,2
few standard equipments,2,2
single week,2,2
500 miles,2,2
euro/japanese diesels,3,2
diesel  car,2,2
pontiac  pontiac   pontiac,2,2
07 cts,2,2
wifey,2,2
manual transmission bigot,2,2
800 miles,2,2
800 miles/week x 52 weeks,2,2
small/sport economy car,2,2
mega-speed transmission,2,2
blue tooth,2,2
home depot,2,2
ya'll,2,2
donut spare,2,2
much better deal,2,2
rush,2,2
especially shoppers,2,2
1 day,2,2
other  buick,2,2
8:26 back,2,2
kia hyundai louiswei,2,2
very expensive car,2,2
buick  buick  super,2,2
any incentive,2,2
same money,2,2
very good gas mileage,2,2
"""  kia hyundai luxury performance sedan",2,2
"other so-called   ""  kia hyundai experts",2,2
super's 0-60 time,2,2
its top speed,2,2
over 1 grand,2,2
"uh, fastest buick",2,2
grand national,2,2
all the comparisons,2,2
sport car,2,2
blow,2,2
volkswagon  volkswagen,2,2
its face,2,2
any manufactor,2,2
ultra elites,2,2
manufactures,2,2
low 20s,2,2
true sports sedan,2,2
kia hyundai bimmer,2,2
kia hyundai alltorque,2,2
incentive,2,2
new twin-turbo engine,2,2
high-performance  bmw,2,2
which model,2,2
far better handling car,2,2
fast car,2,2
luxurious car,2,2
bmw  before?[unquote,2,2
[answer]yes,2,2
its bucket  seat,2,2
"""  kia hyundai performance sedan  ""  kia hyundai",2,2
"""  kia hyundai sports sedan  ""  kia hyundai",2,2
caravan,2,2
powers,2,2
serious issues,2,2
same idea,2,2
"""  kia hyundai best  ""  kia hyundai  car",2,2
thirsty side,2,2
jdp,2,2
most important issue,2,2
stock setup,2,2
key point,2,2
boring  car,2,2
lower stance,2,2
other users,2,2
less fuel,2,2
jet a,2,2
"great, great, great, great, grand children",2,2
kerosene,2,2
passenger  car,2,2
no expert,2,2
us gallons,2,2
d5,3,2
almost any combination,3,2
higher cost,2,2
more gasoline,2,2
ranking,2,2
dual hvac,2,2
auto windshield wipers,2,2
metal fenders,2,2
exact opposite,2,2
large percentage,2,2
more diesel,3,2
us model,2,2
percentages,2,2
heating oil,2,2
asphalt,3,2
heavy oils,2,2
oil shortage,2,2
hydrogen shortage,2,2
refineries,3,2
refinery,2,2
disc brakes,2,2
inline engines,3,2
much less mechanical complexity,2,2
v engines,2,2
if anything,2,2
wonderful things,2,2
tl mileage,2,2
wonderful  honda  mileage,2,2
4-banger,2,2
last several years,2,2
buckets,2,2
output,2,2
heavy stuff - sunroof,2,2
19 inch wheels,2,2
insulation,2,2
worthless gizmos,2,2
self drying brakes,2,2
flying arms,3,2
track's comparos,2,2
small amount,2,2
flashbacks,2,2
normal wear,2,2
150-200 lbs,2,2
fun sedan,2,2
3100 lbs,2,2
efforts,2,2
tii,2,2
engineering.i,2,2
constant drumbeat,2,2
i4 engines,2,2
fool,2,2
4 cylinder engine,2,2
wikipedia,2,2
debates,2,2
wheeeeeeeee,2,2
same pain,2,2
butt traffic issues,2,2
lease payments,2,2
several hundred pounds,2,2
audi  cab,3,2
design nightmare - angles,2,2
extra connecting rods,2,2
multiple camshafts,2,2
same results,2,2
experts,2,2
similar price,2,2
triple digits,3,2
more connecting rods,2,2
connecting rods,2,2
http://www,2,2
good dealer,2,2
luxury-package,2,2
any person,2,2
two different planets,2,2
first purchase,2,2
artificial brake pedal,2,2
dealers auctions,2,2
good condition,2,2
"""  kia hyundai luxury  ""  kia hyundai  factor",2,2
2  bmw,2,2
small side,2,2
driving.i,2,2
revenue,2,2
absolute requirement,2,2
stu toyota ornness,2,2
car ages,2,2
audi  avant,2,2
sporting,2,2
audi tt,2,2
mutually exclusive terms,2,2
toyota ue,2,2
:lemon,2,2
reception toyota,2,2
us gallon,2,2
answers,2,2
87 octane,2,2
k&n filter,2,2
15.6 mpg,2,2
lexus engineers credit,2,2
kia hyundai mizer,2,2
salesperson,2,2
salespeople,2,2
same stuff,2,2
doc,2,2
2009  audi,2,2
transmission problem,2,2
software issue,2,2
little anecdote,2,2
next wednesday,2,2
followup,2,2
turbocharging,2,2
its entire line,2,2
sharpest steering,2,2
bulbs,2,2
sae,2,2
2006 acura,2,2
2007 tls,2,2
r63,2,2
all non-warranty work,2,2
dark horse,2,2
23k miles,2,2
japanese makes,2,2
any repairs.+,2,2
past 27 years,2,2
brake light switch,2,2
thermostat,2,2
synthetic oil changes,2,2
european filters,2,2
equivalent replacements,2,2
idiocy,2,2
new   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz,2,2
cheapest  car,2,2
certain gm,2,2
financially good decision,2,2
$0 maintenance,2,2
today's economy,2,2
models(mostly their heavy duty trucks,2,2
isuzu models,2,2
toyota /lowest%20repair%20cos-,2,2
20cos,3,2
at least  bmw,2,2
first four years,2,2
infiniti owning friends,2,2
load,2,2
infiniti dealers,2,2
difficulty,2,2
routine service,2,2
late 90s,2,2
sports emphasis,2,2
kia hyundai sports car,2,2
e30 325is,2,2
much better dder,2,2
new car dealer,2,2
infiniti water pump costs,2,2
lexus water pump,2,2
bmw water pump,2,2
government work,2,2
same exact discussion,2,2
2 boards,2,2
here and the luxo performance board,2,2
infiniti thinking,2,2
biggest cost,2,2
any maintenance costs,2,2
newer ellps,2,2
big hit,2,2
r&t's definition,2,2
hundreds of thousands,2,2
longest time,2,2
luxury sport sedan,2,2
lemon laws,2,2
even the super-rich worry,2,2
huge problem,2,2
almost any car's headlight assembly,2,2
automatic or etc(electronic throttle control,2,2
maintainance,2,2
great vehicles,2,2
kia hyundai sports,3,2
one link,2,2
no other  problem,2,2
repair tools,2,2
imagination,2,2
'short l toyota,2,2
audi drive select,2,2
1.9%,3,2
saturday morning,2,2
s tronic,2,2
commands,2,2
still a lot,2,2
another e30,2,2
crazy talk,2,2
very few  car,2,2
taxi users,2,2
aftermarket accessory,2,2
export,2,2
chrysler quality,2,2
all together.i,2,2
7-speed transmission,2,2
m mode,2,2
2010 s4,2,2
hers,2,2
dicey proposition,2,2
07 lexus is250 awd,2,2
suvinfiniti,2,2
it.acura,2,2
hideous.acua  acura,2,2
mics,2,2
few  problem,2,2
fit/finish,2,2
kwitcherbitchin,2,2
peugeots,2,2
audi quality,2,2
temps,2,2
2009  audi  prestige,2,2
overall a great deal,2,2
its idiocy,2,2
previous generation cts,2,2
outside mirrors,3,2
auto tilt-down,3,2
several thousand dollars,2,2
2mpg,2,2
"""  kia hyundai luxury  ""  kia hyundai  brand",2,2
only gm,2,2
wheel locks,3,2
we&#146;re,2,2
all the way,2,2
370 tq,2,2
&#145;short l toyota,2,2
no idiocy,2,2
30 secs,2,2
perfect compromise,2,2
hot rod nov issue,2,2
japanese reliability,2,2
9 years,2,2
lexus rx350,2,2
even a tl,2,2
much more refined car,2,2
mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz,2,2
urban  acura,2,2
1995 3 series,2,2
white 2009 pontiac  pontiac,2,2
other colors,2,2
"kia hyundai meh  ""  kia hyundai",2,2
most women,2,2
pearlescent white) good reliability,2,2
low price,2,2
audi reliability,2,2
22 secs,2,2
domestic vehicles,2,2
next gen  bmw,2,2
car salesman,2,2
kia hyundai sedan,2,2
fine print,2,2
short time,2,2
afaik,2,2
152k,4,2
turbo engines,2,2
1st year model,2,2
new mappings,2,2
subsequent years,2,2
upkeep,2,2
great reliability,2,2
@5 cents,2,2
e39 530i,2,2
any consolation,2,2
winter tires/wheels,2,2
mountain roads,2,2
kia hyundai  bmw,2,2
just the engine,2,2
3 blizzards,2,2
no traction control,2,2
changeover,2,2
superior subaru system,2,2
almost any awd system,2,2
sl65,2,2
1/4 mile track,2,2
new grill,2,2
good looking,2,2
post-,2,2
winter rallycross,2,2
highest peak,2,2
weight penalty,2,2
snow belt,2,2
future is350,2,2
2008  pontiac,2,2
2011  bmw   bmw,2,2
is500 a.k.a,2,2
"$50,000 335xi",2,2
steel wheels,2,2
nokians,2,2
fearless mountain goat,2,2
non-fat latte,2,2
movement,2,2
peripheral vision,2,2
bilsteins,2,2
alignment,2,2
latches,2,2
car  seat,3,2
cadillac  cadillac,2,2
"24  ""  kia hyundai  all-season tires",2,2
pep,2,2
other driver,2,2
long winters,2,2
interior plastics,2,2
winters,2,2
old diesel land rover,2,2
teeth-shattering vibration,2,2
no heat,2,2
front wheel,2,2
tread,2,2
acura line,2,2
kia hyundai beemer,2,2
bmw motorcycle,2,2
zdx,2,2
2010 tl sh-awd,2,2
comps,2,2
local paper,2,2
kia hyundai sports  car,2,2
great bargain,2,2
shift shock,3,2
4g fwd tl,2,2
great power,2,2
brisk acceleration,2,2
regular a/t,2,2
grand scheme,2,2
