candidate,raw_count,message_reach
entire u.s,2,2
japanese company,2,2
other competiotrs,2,2
seriously competent competitor,2,2
inch,2,2
bmw guy,2,2
61k,2,2
pervasive myth,2,2
couple  bmw,2,2
financial standpoint,2,2
interior standard,2,2
auto news,2,2
louiswie,2,2
grocery store,2,2
them.i,2,2
gaps,2,2
union,3,2
talking heads,2,2
its ability,2,2
united auto workers,2,2
standard engine,2,2
dealer lot,2,2
quick drive,2,2
3.0 300 hp engines,2,2
epa space,3,2
hangup,2,2
better example,2,2
hot-rod,2,2
v8 engine option,2,2
major features,2,2
so many other parts,2,2
only the infiniti  bmw,2,2
gm'sigma platform,2,2
whole 'nother epa category,2,2
all the above mentioned vehicles,2,2
total length,2,2
both the front and rear  seat,2,2
fit-'n-finish,2,2
insane amounts,2,2
so depreciation levels,2,2
buy,2,2
extra cost,2,2
many instances,2,2
possible manufacturer-suggested solutions,2,2
particular vehicle,2,2
repair bulletins,2,2
auto editors,2,2
gear ratios,2,2
back seat room,2,2
nice job,2,2
slowness,2,2
gm's engine development,2,2
electrifying power,2,2
5 and 3 propels,2,2
caddy's 300 hp v6,2,2
fees,2,2
new-car dealership,2,2
charges,2,2
replacement costs,2,2
pricing information,2,2
add-ons,2,2
typical repair,2,2
likely repairs,2,2
l toyota s costs,2,2
coststhis table,2,2
additional vehicle  problem,2,2
own expert,2,2
technical service bulletins,2,2
these trouble spots,2,2
maintenance/repair costs,2,2
3 series competitor,2,2
these models,2,2
140k,2,2
highest rating,2,2
weapons grade torque,2,2
30gb,2,2
speaker,2,2
probably the finest example,2,2
venerable r-2800,2,2
turn signals,2,2
accident lookie-loos,2,2
50  dodge  machine guns,2,2
same poor pot,2,2
disc,2,2
best infotainment system,2,2
pressure plate,2,2
dealers auctions,2,2
first purchase,2,2
two different planets,2,2
any person,2,2
low 20s,2,2
cvt transmission,2,2
engine start,2,2
gimmicky,2,2
one nifty little feature,2,2
able touch,2,2
winners,2,2
perhaps an infiniti,2,2
friday night,2,2
dark,2,2
euro exchange rates,2,2
european vehicle,2,2
soft ride,2,2
perfect choice,2,2
past few years,2,2
3m,2,2
leased car,3,2
105 mph,2,2
second opinion,2,2
elevation,2,2
detour,2,2
about 99%,2,2
much better idea,2,2
bad brakes,2,2
added gadgetry,2,2
braces,2,2
fantastic feature,2,2
good condition,2,2
you&#146;ll,2,2
no questions,2,2
pontiac 5 cost comparison,2,2
accurate  bmw,2,2
$4000 total,2,2
+$1500 cost,2,2
three months,2,2
(european delivery,2,2
bmw's favor,2,2
gas prices,2,2
vinyl-padded interior surfaces,2,2
euro-spec bmw,3,2
such a small car,2,2
19  chrome wheels,2,2
volumes,2,2
better handler,2,2
about 30k,2,2
e46 ci,2,2
piggy weight,2,2
wits,2,2
1988  bmw,2,2
value equation,2,2
vintage,2,2
old kelly blue book,2,2
serious crack,2,2
premium audio,2,2
8-10 weeks,2,2
mag,2,2
entire trip,2,2
actuality,2,2
paris,2,2
thailand,2,2
major issues,2,2
i6 biturbo vs.v8,2,2
individual's call,2,2
enough fuss,2,2
effortless acceleration,2,2
too much stock,2,2
4-doors,2,2
recent vintage,2,2
14.9%,2,2
38.3%,2,2
today's top,2,2
44k msrp,2,2
new bmw line-up,2,2
value call,2,2
don'think,2,2
touring model,2,2
'08 tl,2,2
bonneville,2,2
sources,2,2
punch,2,2
$49k,2,2
2003 car,4,2
very nice  car,2,2
vacinity,2,2
75k,2,2
6 year old car,2,2
wise choice,2,2
pricing/power/economy,2,2
not an owner,2,2
almost 5000 mi,2,2
dilemma,2,2
top shelf,2,2
pendulum,2,2
coverage,2,2
major problem,2,2
warrantee expiration,2,2
routine stuff,2,2
years.i,2,2
warrantee,2,2
also.i,2,2
extended warranties,2,2
subaru svx,2,2
dying brand,2,2
streak,2,2
happy holidays,2,2
new york,2,2
collection,2,2
'07 tl,2,2
reliability standpoint,2,2
luxury performance sedan forum,2,2
1991 s560,2,2
relative dollar value terms,2,2
expensive repairs,2,2
infiniti q45,2,2
dealer experience,2,2
g20,3,2
whole bunch,2,2
inifiniti,2,2
another subject,2,2
lexus ls400,2,2
dreams,2,2
sure.i,2,2
service bay,2,2
lease option,2,2
335 look,2,2
advanced technology,3,2
discerning professional,3,2
2 mpg,2,2
median speed,2,2
cv joints,2,2
colleague,2,2
dsg transmission,2,2
really nice car,2,2
2 year old car,2,2
27k miles,2,2
power difference,2,2
little light,2,2
"$86,700 base",2,2
'08 s550,2,2
'05 530ia,2,2
jerks,2,2
78%,4,2
250 rwd,2,2
only 53%,2,2
253mph,3,2
12 minutes,2,2
lip spoiler,2,2
enough power,2,2
22 mpg,2,2
340hp,2,2
16mpg,3,2
highway travel,2,2
340hp v8,2,2
pi,2,2
"smooth, quiet ride",2,2
same conclusion,2,2
same vein,2,2
angles,2,2
bonnet,2,2
not a entry-level performance sedan,2,2
dealer visits,2,2
about a half dozen very capable sports  car,2,2
70.4 mph,2,2
definitely  car,2,2
pretty good job,2,2
type-s,2,2
awesome  car,2,2
ratings,2,2
absolute blast,2,2
bounds,2,2
leaps,2,2
x/sports package,2,2
failures,2,2
lexus gs350,2,2
miserable base engine,2,2
slightly better mileage,2,2
most japanese  car,2,2
5mpg difference,2,2
base trim,2,2
no sport suspension,2,2
no respect,2,2
just nothing,2,2
these   luxury  car,2,2
fake wood trim,2,2
mostly artificial leather,2,2
auto mags,2,2
most drivers,2,2
enough hp,2,2
gs owner,2,2
every single penny,2,2
ed one,2,2
rental car fee,2,2
good shopper,2,2
all the room,2,2
late 20s,2,2
driving synamics,2,2
faster car,2,2
store,3,2
buttah,2,2
lex,2,2
mitsubishi 3000gt,2,2
different animal,2,2
clutches,2,2
not a bmw,2,2
100 hp,2,2
winding track course - and win,2,2
rwd gt3,2,2
porsche's racing team,2,2
cummins,2,2
240z,4,2
boat grandpa,2,2
bmw t,2,2
choice btwn,2,2
humble opinion,2,2
x35i,6,2
general tendency,2,2
credit cards,3,2
chassis-athleticism,2,2
really anything,2,2
2 very nice acura,2,2
decent fuel economy,2,2
2.9% financing,2,2
responsiveness,2,2
g  car,2,2
7 speed,2,2
main complaint,2,2
biggest complaint,2,2
much more bang,2,2
location,2,2
simple reason,2,2
such comments,2,2
flamethrower,2,2
nose heavy car,2,2
new product,2,2
tx panhandle,2,2
overweight s4,2,2
audi's quatro,2,2
mega-speed transmission,2,2
small/sport economy car,2,2
800 miles/week x 52 weeks,2,2
800 miles,2,2
manual transmission bigot,2,2
wifey,2,2
diesel  car,2,2
euro/japanese diesels,3,2
500 miles,2,2
single week,2,2
1993 geo prizm,2,2
19mpg,2,2
whole thing,2,2
"(cough, cough",2,2
"potentially, expensive repairs",2,2
extra maintenance,2,2
rwd counterparts,2,2
satisfaction,2,2
lax super,2,2
very good gas mileage,2,2
same money,2,2
very expensive car,2,2
1 day,2,2
rush,2,2
donut spare,2,2
wrong wheel drive,2,2
home depot,2,2
tl-s model,2,2
no 6-speed manual,2,2
paved roads,2,2
auto manufacturers,2,2
driving character,2,2
volkswagen  cart namned lotus elise,2,2
new twin-turbo engine,2,2
alltorque,3,2
true sports sedan,2,2
sport car,2,2
07 cts,2,2
all the comparisons,2,2
grand national,2,2
"uh, fastest buick",2,2
its top speed,2,2
super's 0-60 time,2,2
other so-called   experts,2,2
-road,2,2
freak snowstorm,2,2
quite the opposite,2,2
big awd fan,2,2
awd units,2,2
nice feature,2,2
saturn  a   sports sedan,2,2
its bucket  seat,2,2
[answer]yes,2,2
bmw  before?[unquote,2,2
luxurious car,2,2
fast car,2,2
other  buick,2,2
far better handling car,2,2
which model,2,2
high-performance  bmw,2,2
can&#146;t,2,2
only vehicles,2,2
deference,2,2
us gallons,2,2
no expert,2,2
passenger  car,2,2
kerosene,2,2
jet a,2,2
less fuel,2,2
other users,2,2
lower stance,2,2
stock setup,2,2
most important issue,2,2
thirsty side,2,2
same idea,2,2
most nimble car,2,2
more grip,2,2
4 wheels,2,2
refinery,2,2
refineries,3,2
hydrogen shortage,2,2
oil shortage,2,2
heavy oils,2,2
asphalt,2,2
heating oil,2,2
percentages,2,2
us model,2,2
more diesel,3,2
large percentage,2,2
more gasoline,2,2
almost any combination,3,2
d5,3,2
general consensus,2,2
unreliable car,2,2
dual hvac,2,2
self drying brakes,2,2
worthless gizmos,2,2
insulation,2,2
19 inch wheels,2,2
heavy stuff - sunroof,2,2
output,2,2
buckets,2,2
last several years,2,2
4-banger,2,2
wonderful  honda  mileage,2,2
tl mileage,2,2
wonderful things,2,2
if anything,2,2
boring  car,2,2
key point,2,2
sport  segment,2,2
relatively lighter weight,2,2
crisp handling,2,2
audi purchasers,2,2
remaining minimal sales,2,2
hypothetical 2009 tl,2,2
4 cylinder engine,2,2
i4 engines,2,2
engineering.i,2,2
tii,2,2
efforts,2,2
3100 lbs,2,2
fun sedan,2,2
150-200 lbs,2,2
metal fenders,2,2
auto windshield wipers,2,2
certainty,2,2
regular tl,2,2
flying arms,3,2
connecting rods,2,2
more connecting rods,2,2
triple digits,3,2
similar price,2,2
same results,2,2
multiple camshafts,2,2
extra connecting rods,2,2
design nightmare - angles,2,2
v engines,2,2
much less mechanical complexity,2,2
inline engines,3,2
wikipedia,2,2
likely future maintenance/repair issues,2,2
another co,2,2
sensor,2,2
reliabilty,2,2
same pain,2,2
wheeeeeeeee,2,2
good dealer,2,2
volkswagen  fahrenheit,2,2
salesperson,2,2
normal wear,2,2
09  acura,2,2
flashbacks,2,2
small amount,2,2
super handling,2,2
2009 tl w/ sh-awd,2,2
tq,2,2
new turbo,2,2
good taste,2,2
reliable car,2,2
us gallon,2,2
reception toyota,2,2
:lemon,2,2
toyota ue,2,2
audi tt,2,2
audi  avant,2,2
car ages,2,2
audi  cab,3,2
several hundred pounds,2,2
lease payments,2,2
butt traffic issues,2,2
power equipment,2,2
xyz,2,2
own question,2,2
followup,2,2
next wednesday,2,2
hey doc,2,2
little anecdote,2,2
software issue,2,2
transmission problem,2,2
2009  audi,2,2
same stuff,2,2
salespeople,2,2
medium,2,2
15.6 mpg,2,2
k&n filter,2,2
87 octane,2,2
answers,2,2
any gm car,2,2
financial wherewithall,2,2
yawn,2,2
cts-v competes,2,2
$70k,2,2
synthetic oil changes,2,2
thermostat,2,2
brake light switch,2,2
past 27 years,2,2
any repairs.+,2,2
23k miles,2,2
dark horse,2,2
2007 tls,2,2
2006 acura,2,2
sae,2,2
bulbs,2,2
its entire line,2,2
turbocharging,2,2
infiniti dealers,2,2
load,2,2
infiniti owning friends,2,2
first four years,2,2
at least  bmw,2,2
20cos,3,2
toyota /lowest%20repair%20cos-,2,2
isuzu models,2,2
models(mostly their heavy duty trucks,2,2
certain gm,2,2
cheapest  car,2,2
idiocy,2,2
equivalent replacements,2,2
european filters,2,2
v.i,2,2
rear seat room,2,2
300hp twin turbo,2,2
many comparos,2,2
not many people,2,2
disagreement,2,2
infiniti thinking,2,2
here and the luxo performance board,2,2
2 boards,2,2
same exact discussion,2,2
government work,2,2
bmw water pump,2,2
lexus water pump,2,2
infiniti water pump costs,2,2
new car dealer,2,2
all non-warranty work,2,2
late 90s,2,2
routine service,2,2
only open l toyota uid containers,2,2
beverages,2,2
starbucks,2,2
great vehicles,2,2
maintainance,2,2
automatic or etc(electronic throttle control,2,2
almost any car's headlight assembly,2,2
huge problem,2,2
even the super-rich worry,2,2
today's economy,2,2
$0 maintenance,2,2
financially good decision,2,2
big hit,2,2
newer ellps,2,2
any maintenance costs,2,2
biggest cost,2,2
500hp  bmw,2,2
export,2,2
aftermarket accessory,2,2
taxi users,2,2
very few  car,2,2
crazy talk,2,2
another e30,2,2
still a lot,2,2
much better dder,2,2
e30 325is,2,2
imagination,2,2
repair tools,2,2
best built  car,2,2
no other  problem,2,2
one link,2,2
even my girlfriend,2,2
holden commodore,2,2
yuk,2,2
audi quality,2,2
peugeots,2,2
kwitcherbitchin,2,2
fit/finish,2,2
few  problem,2,2
lemon laws,2,2
longest time,2,2
hundreds of thousands,2,2
7-speed transmission,2,2
chrysler quality,2,2
blessings,2,2
you.i,2,2
more vehicles,2,2
it's rear view mirror,2,2
extreme  toyota,2,2
pleather  bmw,2,2
min,2,2
far reach,2,2
no idiocy,2,2
&#145;short l toyota,2,2
370 tq,2,2
all the way,2,2
we&#146;re,2,2
commands,2,2
s tronic,2,2
saturday morning,2,2
1.9%,3,2
audi drive select,2,2
'short l toyota,2,2
2009  audi  prestige,2,2
$53k,2,2
gizmos,2,2
pearlescent white) good reliability,2,2
most women,2,2
meh,2,2
other colors,2,2
white 2009 pontiac,2,2
hideous.acua  acura,2,2
it.acura,2,2
suvinfiniti,2,2
07 lexus is250 awd,2,2
isn'this,2,2
dicey proposition,2,2
hers,2,2
2010 s4,2,2
straight-line performance,2,2
9 years,2,2
japanese reliability,2,2
perfect compromise,2,2
great reliability,2,2
upkeep,2,2
domestic vehicles,2,2
audi reliability,2,2
good looking,2,2
only gm,2,2
luxury  brand,2,2
2mpg,2,2
several thousand dollars,2,2
previous generation cts,2,2
its idiocy,2,2
overall a great deal,2,2
sts territory,2,2
above statements,2,2
detroit auto show,2,2
pre-production version,2,2
much credibility,2,2
approach,2,2
just the engine,2,2
mountain roads,2,2
winter tires/wheels,2,2
e39 530i,2,2
@5 cents,2,2
1995 3 series,2,2
urban  acura,2,2
iirc,2,2
much more refined car,2,2
even a tl,2,2
lexus rx350,2,2
same msrp,2,2
show room,2,2
2008  pontiac,2,2
snow belt,2,2
weight penalty,2,2
highest peak,2,2
winter rallycross,2,2
almost any awd system,2,2
superior subaru system,2,2
changeover,2,2
no traction control,2,2
3 blizzards,2,2
postive thing,2,2
very high msrp numbers,2,2
all the fancy gadgets,2,2
inline v6,2,2
sec,2,2
any other manufactures,2,2
straight-line,2,2
brake job,2,2
'11  bmw,2,2
long winters,2,2
other driver,2,2
24  all-season tires,2,2
peripheral vision,2,2
movement,2,2
non-fat latte,2,2
fearless mountain goat,2,2
nokians,2,2
steel wheels,2,2
"$50,000 335xi",2,2
1000+ hp caddy v-16,2,2
brisk acceleration,2,2
4g fwd tl,2,2
shift shock,3,2
comps,2,2
post-,2,2
tread,2,2
front wheel,2,2
no heat,2,2
teeth-shattering vibration,2,2
old diesel land rover,2,2
winters,2,2
wheel locks,3,2
auto tilt-down,3,2
outside mirrors,2,2
temps,2,2
last couple days,2,2
luxury-package,2,2
sport-suspension,2,2
$47k,2,2
bankruptcy,2,2
tight race,2,2
original warranty,2,2
right one,2,2
22mpg,2,2
24mpg,3,2
known h toyota ory,2,2
car  seat,3,2
latches,2,2
bilsteins,2,2
290hp,3,2
grand scheme,2,2
regular a/t,2,2
older-age customer base,2,2
similar situation,2,2
large luxury sedan,2,2
serious competitor,2,2
joy-ride,2,2
tl awd,2,2
sloam,2,2
ball park,2,2
mercedes-benz  e,3,2
new technology,2,2
its current form,2,2
2010 tl sh-awd,2,2
zdx,2,2
bmw motorcycle,2,2
acura line,2,2
next move,2,2
available 6 speed stick w/ sh awd,2,2
big trunk,2,2
other 3 people,2,2
is350's accleration,2,2
dogs,2,2
admission,2,2
328's lexus 250s,2,2
g'stats,2,2
better rig,2,2
only reviews,2,2
home theater magazine,2,2
those limits,3,2
more exclusive vehicle,2,2
principle,2,2
age group imbalance situation,2,2
very strong upper lineup,2,2
missing piece,2,2
potential upgrade,2,2
good candidate,2,2
caddy's future,2,2
too much gas guzzling,2,2
3 year old car,2,2
its appeal,2,2
spam,2,2
gamut,2,2
normal driving speeds,2,2
shift leaver,2,2
grown man,2,2
perfect bmw,2,2
very heavy vehicle,2,2
glamour,2,2
all the glitz,2,2
rear wheel,2,2
10  acura,2,2
2000 tl,2,2
all that gas guzzling,2,2
2500 rpm,2,2
tach,2,2
85mph,8,2
6speed auto,2,2
higher rpm,2,2
smart people,2,2
x6,4,2
its mind,2,2
rental car lots,2,2
potential force,2,2
next q,2,2
respectable flagship,2,2
new transmissions,2,2
maintenance item,2,2
4 cylinder  acura,2,2
chains,2,2
new body style,2,2
tl chat,2,2
happy motoring,2,2
user name,2,2
each automaker,2,2
new radar,2,2
mass traffic/law enforcement,2,2
3500.. not much time,2,2
09  audi,2,2
great engine,2,2
infiniti  car,2,2
30 highway,3,2
another dealership,2,2
few dozen,2,2
what one,2,2
those brands,2,2
acura owners,3,2
other companies,2,2
warranty problem,2,2
acura customer service,2,2
national level,2,2
very reliable vehicles,2,2
little to no worry,2,2
acura model,2,2
entire brand,2,2
absolutely no issues,2,2
black dots,2,2
acura vehicles,2,2
other flagships,2,2
strong upper lineup,2,2
another problem,2,2
"5, 6 and 7 series",2,2
loyal customers,4,2
entry level product,2,2
younger buyers,4,2
below-30 crowd,2,2
caddy's chance,2,2
-m  bmw,2,2
all brands,2,2
though.i,2,2
3 transmissions,2,2
all the tranny failures,2,2
same dealership,3,2
3rd bmw,2,2
main topic,2,2
not the union rank,2,2
union heads,2,2
rear rotors,2,2
ann arbor,2,2
new front rotors,2,2
4 new pads,4,2
"35,000 miles",2,2
well known problem,2,2
11 days,2,2
ingrid,2,2
acura rep,2,2
rebuilt one,2,2
period.my daughter,2,2
jet kit quick service,2,2
nuances,2,2
house front,4,2
new nissan,2,2
them.by,2,2
lessons,2,2
us.none,2,2
3 blown transmission,2,2
infiniti.disregarding constant complaints,2,2
truly great service,2,2
no cost.this,2,2
guards,2,2
warping,2,2
front  suzuki  guards,2,2
front rotor turning,2,2
wife's 2007  pontiac,2,2
rear rotor replacement,2,2
all the non,2,2
nerves,2,2
merrit parkway,2,2
l saturn,2,2
merritt parkway,2,2
summer performance tires,2,2
participate,2,2
current  infiniti  owners,2,2
infiniti  forum,2,2
any other vehicle,2,2
different pads,2,2
acura/honda,2,2
class action suit,2,2
hard working folks,2,2
quality location,2,2
dividends,2,2
all the pain,2,2
solid 8 and 9 figure territory,2,2
400 l toyota,2,2
most recent forbes,2,2
peer standards,2,2
monuments,2,2
travel plans,2,2
first bimmer,2,2
50k warranty,2,2
445r,2,2
coin,2,2
1k tien coilovers,2,2
"19  $5,800 hre style 445r wheels",2,2
oem ground kit,2,2
left lane,2,2
-tl,2,2
spied!-2012,2,2
lmao prestige,2,2
2010 mb e550,2,2
2008mb gl550,2,2
fastest....lol,2,2
2007  acura,4,2
2008 tl type,2,2
no power,2,2
about 60 cents,2,2
c people,2,2
highest luxury sales,2,2
droves,2,2
loaded up acura,2,2
fair share,2,2
own oil,2,2
penniless,2,2
those standards,2,2
last dang time,2,2
every gadgets,2,2
better  honda,2,2
conjunction,2,2
german luxury sales,2,2
6-3 guy,2,2
hearing loss,2,2
any data,2,2
strong conclusions,2,2
its sound system,2,2
even hundreds,2,2
many tens,2,2
300zx turbo,2,2
sport performance,2,2
which acura,2,2
better designs,2,2
these ridiculous figures,2,2
loans,2,2
"3,362 pounds",2,2
preferably an i-6 or turbo 4 180-200hp minimum.3 - curb weight,2,2
given):1 - rwd2 - inline engine,2,2
three components(manual,2,2
real sport sedan experience,2,2
its roots,2,2
all german vehicles,2,2
acura fan boy,2,2
best fuel economy vehicle,2,2
those competitor models,2,2
luxury companies,2,2
26mpg,3,2
home prices,2,2
messiah,2,2
and the pursuit,2,2
gm'specialty,2,2
"more expensive, more depreciating, higher chance possibility",2,2
each website,2,2
alg,2,2
pretty accurate a cross,2,2
epa and manufacturer mpg  toyota tes,2,2
bull,2,2
its a bunch,2,2
best highway mpg,2,2
dampers,2,2
another 25 pounds,2,2
gfts,2,2
most loaded is350,2,2
is350 sports,2,2
51k+,2,2
higher cost,2,2
free speech,3,2
its day,2,2
labor rates,2,2
many electrical  problem,2,2
tl-shawd,2,2
great way,2,2
fare,2,2
taxies,2,2
total price,2,2
german and japanese vehicle,2,2
engine sizes,2,2
own word,2,2
its not called prestige,2,2
prestige/ reputation factor,2,2
both car company,2,2
then german vehicles,2,2
higher residual values,2,2
great japanese vs german luxury debate,2,2
german car envy,3,2
epa dynometer testing,2,2
testers,2,2
epa mpg numbers,2,2
manufacturers space numbers,2,2
space figures,3,2
attn span,2,2
hpdes,2,2
taxis,2,2
exactly zero electrical  problem,2,2
idle,2,2
15%,2,2
real life resale,2,2
buggati,2,2
roughly $44-45k,2,2
new m,2,2
gorgeous interior,2,2
any points,2,2
descriptions,2,2
v6 option,2,2
its the same car,2,2
count,2,2
quart,2,2
particularly bmw,2,2
asian vehicles,2,2
reliability/repair frequency,2,2
most european vehicles,2,2
same size engine,2,2
higher chance,2,2
21mpg,4,2
expert,2,2
next ride,2,2
2001 honda  type,2,2
awd option,2,2
infinities,2,2
v6  ford,2,2
no stick shift,2,2
own way,2,2
taillights,2,2
superb,2,2
japanese bmw contender,2,2
only a couple,2,2
band,4,2
"great, great, great, great, grand children",2,2
generation loans,2,2
last two years,2,2
acura media,2,2
250 lbs,2,2
just another member,2,2
^ spam alert,2,2
long paragraphs,2,2
sleet,2,2
special ordering,2,2
new hamster,2,2
4 heads,2,2
westchester county,2,2
smoother/more quiet ride,2,2
dec-mar,2,2
machine,2,2
just my personal preference,2,2
tuesday,2,2
best performance,2,2
no option,2,2
m45 buyer,2,2
rather narrow slice,2,2
550 and m45 crowd,2,2
specific reasons,2,2
diesel option,2,2
bigger autobahn,2,2
its own bit,2,2
27 months,2,2
bmw 5 series competitor,2,2
worlds,3,2
true sport sedan,2,2
328hp,2,2
needs.i,2,2
american offerings,2,2
them.i've,2,2
cts4,2,2
least expensive car,2,2
inspection ii,2,2
milwaukee,2,2
cpo vehicles,2,2
no trade-in hassle,2,2
leasing - new car,2,2
cpo options,2,2
interesting option,2,2
kirstie,2,2
volkswagen  version,2,2
zip,2,2
road--,2,2
track days,2,2
fwder,2,2
cts-v. people,2,2
great things,2,2
thumb,2,2
lux,4,2
breaks,2,2
tender love,2,2
scratches,2,2
maintenance records,3,2
luxury name,2,2
used sales,2,2
first owner,2,2
neglect,2,2
butt time,2,2
only the 2 or 3 year mark,2,2
vinyl interiors,2,2
luxury lots,2,2
even an acura,2,2
parents house,2,2
ithaca,2,2
9 vehicles,2,2
audi /lexus competitor,2,2
current form,2,2
8 vehicles,2,2
any spy shots,2,2
short my,2,2
2012 model,2,2
electric power,2,2
wife's 2010  acura  tech,2,2
sanjaysdca - 20k,2,2
w/ 6 speed manual transmission,2,2
time.i,2,2
good chunk,2,2
sporty driving character toyota ics,2,2
any main honda  flagship sedan,2,2
sporty family sedan,2,2
new max,2,2
replies,2,2
lucerne clone,2,2
above post,2,2
nyc auto show,2,2
entire driving life,2,2
ppi,2,2
cpo or private party,2,2
just an amazing car,2,2
rein acura,2,2
rockland county,2,2
127k,2,2
final mortgage payment,2,2
good neighborhood,2,2
fixer upper house,2,2
true build quality and long term value,2,2
$20k  acura,2,2
attractive car,2,2
37x,5,2
just something,2,2
previous  nissan,2,2
main honda  large  sedan,2,2
multiple put downs,2,2
two vehicles,3,2
contradictions,2,2
put downs,2,2
good competitor,2,2
what class,3,2
56 percent,2,2
leased  infiniti,2,2
resonant tailpipe tone,2,2
99 millennia,2,2
then the  acura,2,2
4-cylinder,2,2
lb-ft,2,2
200 horsepower,2,2
way too much torque,2,2
best manual,2,2
price ceiling,2,2
sum,4,2
any truck forums,2,2
pickup trucks,2,2
cayenne turbo,2,2
current market value,2,2
another 100 lbs,2,2
5+ year ownership experience,2,2
hardly anyone,2,2
(no options,2,2
toyota  v6 xle,2,2
almost the same exact options,2,2
14k,2,2
14k discount,2,2
loaded g,2,2
fantastic alternative,2,2
upscale family sedan,2,2
negotiation,2,2
hyundai s,2,2
high resale value,2,2
4 bmw,2,2
rod,2,2
own engineering,2,2
c-350,2,2
ford parts,2,2
new x3,2,2
bmw sites,2,2
forced induction,3,2
326 hp,2,2
non run flats,2,2
tire stores,2,2
most dealerships,2,2
new  ford,2,2
same one,2,2
2009 honda  coupe,2,2
slick conditions,2,2
awd version,2,2
4-5 year old caddy,2,2
zhp package,2,2
then the  audi,2,2
cloud,2,2
every bump,2,2
hike,4,2
328s,4,2
value package,2,2
m package,2,2
more miles,2,2
2005 bmw 330i,2,2
tw toyota y road,2,2
driving feel,2,2
entry level luxury sedan,2,2
entry level car,2,2
2010  acura,2,2
direct injection,2,2
other really well built and well engineered  car,2,2
gm/cadillac model,2,2
primary duty,2,2
1995 w/ 127k miles,2,2
salvation army,2,2
financially soph,2,2
high price tag,2,2
bit more discerning,2,2
almost every car,2,2
another country,2,2
bentleys,2,2
current range,2,2
same designer,2,2
ferrari daytona,2,2
same designers,2,2
m sport package,2,2
mark-,2,2
proper sports,2,2
plain vanilla 4 cylinder engine,2,2
just a plain vanilla   honda,2,2
5-speed stick,2,2
sport diff,2,2
premature seat wear,2,2
long story,2,2
advance package,2,2
emails,2,2
most d toyota urbing part,2,2
grocery getter,2,2
lives,2,2
e30 series,2,2
comparison tests,2,2
bmw's marketing payroll,2,2
ass toyota,2,2
more content,2,2
such vehicles,2,2
3200lb rwd sedan,2,2
main honda,2,2
mindset,2,2
too much emphasis,2,2
lexus brand,2,2
needlessly large tires,2,2
huge amounts,2,2
these brands,2,2
4 clunkers,2,2
safe vanilla choice,2,2
big lexus,2,2
highest-end large car,2,2
bit plain vanilla,2,2
b&o,2,2
blind spot warning system,2,2
cadillac cts/4,2,2
2012 acura tl sh-awd advance,2,2
42 months,2,2
carwoo,3,2
other drive layouts,2,2
how heavy  car,2,2
technical standpoint,2,2
there'simply no reason,2,2
generous sized trunks,2,2
4 people  toyota,2,2
more technology,2,2
higher performance,2,2
"1,000 miles",2,2
b&o system,2,2
40mpg,3,2
2008 bmw,2,2
last 3 years,2,2
"2,000,000 unit pie",2,2
good slice,2,2
bmw  forum,2,2
\ alpine road,2,2
gerlos,3,2
krimml,5,2
virtues,2,2
vices,2,2
75mph,2,2
dry weight  l toyota ed,4,2
normal stuff,2,2
3500+ lbs,2,2
dayton,2,2
more house,2,2
ya pal,2,2
good things,2,2
audi dealer,2,2
sline,6,2
sport steering wheel,2,2
even an 05  audi ...model change,2,2
98  audi,2,2
not ultra high performance,2,2
afternoon,2,2
memmingen,4,2
san bernardino,2,2
pitelli,2,2
innsbruck,2,2
58k,3,2
knee,2,2
twice the price,2,2
ultimate driving experience,2,2
extra year,2,2
standard  honda,2,2
current  acura,2,2
recent article,2,2
narrow price elasti honda,2,2
4cy engine,2,2
rear bumper,2,2
japanese bmw,2,2
running commentary,2,2
infiniti x/s,2,2
sport differential,2,2
current line,3,2
1997 e36  bmw  sedan,2,2
inferior  car,2,2
cinque terre,2,2
20 sept,2,2
trento,2,2
cows,2,2
breakfast,2,2
schedule,2,2
major car mags,2,2
real car drivers,2,2
less then 10%,2,2
tuner crowd,2,2
agrument,2,2
entry point,3,2
jewel,2,2
beefier rear sway bar,2,2
again the acura,2,2
cheese,2,2
most households,2,2
$80k income,2,2
bang,2,2
full cry,2,2
audi connection,2,2
4 cyl motors,2,2
acura'sh,2,2
similar msrp,2,2
bmw 7x,2,2
back-up sensors,3,2
phantom,2,2
rr ghost,2,2
blind spot,2,2
columbus,3,2
loaner  acura,2,2
cities,2,2
n54 twin turbo,2,2
back-up camera,2,2
rs-a,2,2
decent tread wear,2,2
all season tire,2,2
ultra high performance,2,2
a/s tires,2,2
michelin  honda  sport,2,2
exhaust system,2,2
375lbs,2,2
great mileage,2,2
350hp,4,2
all intents,2,2
new shoes,2,2
car imho,2,2
manufacturers' rebates,2,2
tpms,2,2
police,2,2
sacd's that sound,2,2
best sounding discs,2,2
recording,3,2
ignorance,2,2
pandora,2,2
honda ing,2,2
i l toyota,2,2
watercolors,2,2
deep tracks,2,2
96khz,3,2
bose products,2,2
best factory sound system,2,2
roughly 30%,2,2
roughly 16%,2,2
bitrate,2,2
any porcupine tree dvd,2,2
surround sound,2,2
acura sound system,2,2
redbook cd,2,2
singles,2,2
every breath,2,2
buyer's annual income,2,2
more 30-50%,2,2
avearge income households,2,2
